1839	4.682	5.583	1.51	1.443	3.072	0.255	2.369
1841	4.425	5.568	1.591	1.45	2.947	0.219	2.216
1843	4.377	5.6	1.489	1.437	2.935	0.281	2.073
1845	4.383	5.601	1.476	1.505	3.062	0.221	2.545
1847	4.532	5.639	1.522	1.52	2.939	0.226	2.48
1849	5.301	12.17	3.267	3.211	6.658	0.499	4.559
1851	4.728	5.669	1.537	1.531	3.021	0.226	2.222
1853	4.491	6.066	1.717	1.547	4.002	0.239	2.175
1855	4.486	5.808	1.536	1.495	2.972	0.226	2.354
1857	4.494	5.747	1.541	1.489	2.973	0.227	2.435
1859	4.497	5.731	1.604	1.499	2.996	0.229	2.375
1861	4.527	5.709	1.576	1.516	3.006	0.228	2.351
1863	4.538	5.732	1.576	1.533	3.583	0.321	2.545
1865	6.241	5.825	1.632	1.509	3.045	0.262	2.23
1867	4.499	5.852	1.622	1.543	2.988	0.264	2.066
1869	6.462	11.852	3.202	3.185	6.04	0.457	3.283
1871	4.597	5.872	1.557	1.584	3.175	0.222	2.825
1873	4.554	5.902	1.573	1.568	3.303	0.222	2.278
1875	4.862	6.586	1.593	1.542	3.017	0.257	5.319
1877	16.783	17.205	3.747	3.706	6.92	0.529	4.841
1879	6.015	5.973	1.603	1.581	3.19	0.234	2.121
1881	4.593	6.021	1.549	1.529	3.015	0.223	2.145
1883	4.719	5.835	1.66	1.569	3.159	0.222	2.141
1885	5.084	5.793	1.573	1.724	3.16	0.23	2.71
1887	4.934	6.541	1.631	1.617	3.199	0.229	2.369
1889	4.703	5.949	1.576	1.472	3.076	0.26	2.256
1891	5.052	6.183	1.684	1.66	3.227	0.312	2.596
1893	5.097	5.977	1.641	1.562	3.293	0.252	2.512
1895	4.7	6.033	1.983	1.63	3.127	0.232	2.444
1897	4.877	5.938	1.651	1.567	3.08	0.233	2.359
1899	5.427	6.164	1.644	1.566	3.136	0.244	2.326
1901	4.707	5.937	1.584	1.569	3.04	0.232	3.549
1903	14.019	17.681	4.661	4.622	9.058	0.703	6.195
1905	9.016	12.308	3.435	2.837	5.509	0.434	4.47
1907	10.536	10.761	5.723	6.716	12.796	0.979	8.334
1909	25.753	20.438	5.923	3.944	7.62	0.601	5.638
1911	11.927	8.81	1.59	1.569	3.078	0.232	2.302
1913	4.758	5.913	1.489	1.501	3.137	0.227	2.032
1915	4.751	6.272	1.629	1.555	3.225	0.252	2.149
1917	4.781	6.038	1.617	1.532	3.06	0.267	2.078
1919	4.866	6.001	1.665	1.57	3.091	0.228	2.487
1921	4.794	5.973	1.483	1.488	3.114	0.227	2.156
1923	4.848	6.189	1.552	1.494	3.022	0.227	2.081
1925	5.022	6.057	1.538	1.552	3.048	0.236	2.25
1927	4.835	6.344	1.556	1.57	3.018	0.236	2.271
1929	4.833	10.719	6.744	6.308	12.163	0.572	4.867
1931	11.581	16.026	3.96	3.625	7.298	0.585	5.448
1933	8.225	6.169	1.564	1.496	3.093	0.229	2.178
1935	4.985	6.04	1.64	1.545	3.07	0.229	2.089
1937	5.312	6.138	1.538	1.53	3.088	0.239	2.544
1939	5.064	6.205	1.576	1.535	3.102	0.245	2.358
1941	4.888	6.211	1.592	1.536	3.097	0.265	2.041
1943	4.921	6.238	1.542	1.6	3.11	0.232	2.11
1945	4.972	6.201	1.538	1.551	3.106	0.231	2.109
1947	5.164	6.518	1.849	1.54	3.125	0.24	2.311
1949	4.963	6.396	1.613	1.585	3.058	0.23	2.295
1951	5.024	6.251	1.556	1.565	3.269	0.23	2.064
1953	5.069	6.308	1.588	1.581	3.116	0.239	2.368
1955	5.167	6.301	1.59	1.546	3.104	0.271	2.233
1957	4.958	6.225	1.622	1.561	3.062	0.443	2.169
1959	4.985	6.406	1.586	1.581	3.338	0.241	2.058
1961	4.994	6.485	1.556	1.588	3.061	0.234	1.988
1963	5.063	6.346	1.748	1.534	3.188	0.253	2.06
1965	4.97	6.915	1.615	1.581	3.136	0.264	2.409
1967	5.107	6.668	1.591	1.574	3.144	0.234	2.472
1969	5.21	6.453	1.557	1.59	3.062	0.232	2.22
1971	5.065	6.761	1.801	1.601	3.254	0.233	2.105
1973	5.024	6.396	1.625	1.641	3.409	0.235	2.157
1975	5.08	6.387	1.624	1.699	3.42	0.243	2.351
1977	5.186	6.539	1.623	1.819	3.301	0.242	2.375
1979	5.274	6.603	4.593	4.71	9.396	0.745	6.281
1981	10.952	11.566	2.889	2.861	5.761	0.375	2.371
1983	5.103	6.551	1.596	1.553	3.195	0.242	2.544
1985	5.142	6.663	1.605	1.546	3.159	0.246	2.354
1987	5.749	6.484	1.589	1.594	3.103	0.243	2.133
1989	5.094	7.115	1.712	1.661	3.149	0.236	2.141
1991	5.123	6.772	1.661	1.571	3.19	0.236	2.368
1993	5.2	6.654	1.687	1.644	3.22	0.244	2.272
1995	5.286	6.661	1.646	1.612	3.157	0.237	2.18
1997	17.628	24.431	6.009	5.924	10.015	0.541	4.598
1999	11.279	14.438	3.681	3.508	6.952	0.546	4.475
